contexto_schema,coluna,checagem,numero_checagem,valor_falha,indice_linha,lote,regra,tipo_falha,severidade,fatal,interpretacao
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1400308,7171993,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1400456,7172147,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1500107,7172531,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1500107,7172593,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1500602,7173307,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1500800,7173724,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501303,7174297,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501402,7174587,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501402,7174604,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501402,7174642,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501501,7175108,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501501,7175157,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1501808,7175564,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1502103,7176016,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1502103,7176048,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1502301,7176317,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1502400,7176562,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1502400,7176571,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1504059,7178577,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1504208,7178781,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1505064,7179950,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1508001,7183590,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1600279,7184427,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1600303,7184443,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1600303,7184498,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1600303,7184606,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1600550,7184978,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1702109,7185438,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1702109,7185451,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1702208,7185513,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1702554,7185592,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1705508,7185775,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1707405,7185926,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1708205,7185979,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1709500,7186076,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1709500,7186110,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1709500,7186138,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1711902,7186224,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1711902,7186239,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1718204,7186726,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1718840,7186847,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1720259,7186943,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1720937,7187011,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,1721000,7187172,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2100055,7187399,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2100105,7187497,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2101202,7188454,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2101400,7188671,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2101608,7188900,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2101608,7188981,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2101772,7189288,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102002,7189411,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102101,7189584,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102200,7189760,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102200,7189765,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102325,7189874,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102325,7189875,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2102903,7190379,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2103208,7190871,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2103604,7191526,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2104057,7191834,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2104099,7191897,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2104800,7192308,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2104800,7192354,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2104800,7192459,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105302,7192792,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105302,7192982,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105427,7193241,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193305,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193342,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193362,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193376,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193393,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193394,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105476,7193395,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193588,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193602,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193608,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193609,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193612,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193619,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2105807,7193629,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2106326,7193909,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2106359,7193933,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2106359,7193935,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2107100,7194513,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2108108,7195181,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2108256,7195337,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2108603,7195777,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2109106,7196067,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2109106,7196069,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2109502,7196400,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110039,7196957,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197099,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197102,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197105,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197114,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197122,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197123,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197133,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197137,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197144,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197154,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110203,7197158,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2110807,7197624,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111201,7197968,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198260,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198290,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198307,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198325,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198341,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198345,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198445,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198486,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2111300,7198601,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199779,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199783,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199786,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199787,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199791,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199792,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199793,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199795,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199796,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199797,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199799,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199800,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199801,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199802,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199805,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199807,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199809,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199811,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199812,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199813,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199817,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199818,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199822,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199823,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199824,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199826,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199828,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199829,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199843,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199844,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199845,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199846,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199848,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
DataFrameSchema,co_municipio,RN-14: qt_mat_med > 0 exige in_medio = 1,13,2112407,7199850,36,RN-14,erro_de_consistencia,média,False,matrícula no médio sem indicador de oferta correspondente
